Order_ID,Product,Quantity_MT,Unit_Price_USD,Buyer_Country,Quality_Grade,Order_Status,Order_Date,Shipment_Date,Total_Value_USD
45452,Hibiscus,62.24,1445.79,India,A,Pending,2021-06-16,,89985.97
45453,Cassia Tora,47.43,550.16,India,A,Completed,2021-05-27,2021-07-10,26094.09
45454,Soya Beans,147.81,2486.58,India,B,Pending,2024-11-27,,367541.39
45455,Cassia Tora,54.19,2402.67,Vietnam,A,Completed,2023-07-28,2023-08-12,130200.69
45456,Sesame Seed,90.33,1138.54,China,B,Completed,2022-03-21,2022-04-22,102844.32
45457,Hibiscus,123.72,1898.31,Netherlands,B,Pending,2021-03-11,,234858.91
45458,Sesame Seed,171.69,2021.03,Turkey,B,Cancelled,2024-09-13,,346990.64
45459,Sesame Seed,166.02,2220.04,China,A,Completed,2023-04-13,2023-05-02,368571.04
45460,Cassia Tora,133.75,1073.64,Netherlands,B,Completed,2023-07-08,2023-08-04,143599.35
45461,Hibiscus,53.73,2355.18,Vietnam,B,Completed,2022-09-08,2022-10-16,126543.82
45462,Cassia Tora,33.22,767.2,Netherlands,B,Completed,2024-06-06,2024-06-23,25486.38
45463,Sesame Seed,109.54,2442.46,China,B,Completed,2021-11-15,2021-12-26,267547.07
45464,Hibiscus,176.42,1056.51,Netherlands,A,Completed,2021-02-05,2021-03-14,186389.49
45465,Hibiscus,82.26,519.95,UAE,A,Completed,2021-09-12,2021-10-05,42771.09
45466,Sesame Seed,147.66,525.14,Turkey,B,Cancelled,2024-08-29,,77542.17
45467,Cassia Tora,166.58,1912.58,Vietnam,C,Pending,2023-08-20,,318597.58
45468,Sesame Seed,53.24,931.02,Vietnam,C,Completed,2021-12-01,2022-01-05,49567.5
45469,Sesame Seed,192.9,498.3,Netherlands,C,Cancelled,2023-11-10,,96122.07
45470,Sesame Seed,51.75,552.56,Turkey,A,Completed,2021-10-25,2021-11-25,28594.98
45471,Cassia Tora,118.29,2315.69,UAE,A,Completed,2023-11-11,2023-11-29,273922.97
45472,Hibiscus,133.93,687.65,China,C,Completed,2022-04-23,2022-05-28,92096.96
45473,Soya Beans,111.05,1423.04,Turkey,C,Completed,2022-04-17,2022-05-13,158028.59
45474,Sesame Seed,124.69,2394.38,Vietnam,C,Completed,2023-08-20,2023-09-30,298555.24
45475,Hibiscus,43.02,1668.67,China,A,Completed,2022-04-15,2022-04-23,71786.18
45476,Soya Beans,29.72,2475.67,India,A,Completed,2024-10-04,2024-11-10,73576.91
45477,Hibiscus,4.07,1068.68,India,A,Completed,2023-02-06,2023-02-15,4349.53
45478,Cassia Tora,122.15,2137.36,Vietnam,C,Cancelled,2022-08-13,,261078.52
45479,Soya Beans,184.87,888.7,India,B,Completed,2023-03-03,2023-03-24,164293.97
45480,Soya Beans,136.45,1195.09,Turkey,A,Completed,2022-01-21,2022-02-23,163070.03
45481,Soya Beans,130.55,921.83,UAE,B,Completed,2023-07-31,2023-08-23,120344.91
45482,Sesame Seed,106.98,774.03,Netherlands,A,Completed,2025-04-19,2025-06-01,82805.73
45483,Soya Beans,124.01,1134.31,Vietnam,A,Pending,2022-03-22,,140665.78
45484,Cassia Tora,144.91,762.36,UAE,B,Pending,2021-04-09,,110473.59
45485,Cassia Tora,31.08,2281.84,India,A,Completed,2022-10-17,2022-11-03,70919.59
45486,Soya Beans,146.34,1205.22,China,A,Completed,2023-12-15,2023-12-24,176371.89
45487,Hibiscus,31.89,1382.96,Netherlands,B,Completed,2023-10-24,2023-11-16,44102.59
45488,Sesame Seed,59.58,1908.04,Netherlands,B,Completed,2024-09-17,2024-10-01,113681.02
45489,Hibiscus,68.52,2162.1,Vietnam,B,Completed,2023-07-23,2023-08-20,148147.09
45490,Sesame Seed,57.84,2004.69,Netherlands,C,Pending,2024-12-29,,115951.27
45491,Sesame Seed,105.39,1659.93,Netherlands,B,Completed,2025-02-18,2025-03-23,174940.02
45492,Cassia Tora,111.47,347.57,Netherlands,C,Completed,2024-05-27,2024-06-18,38743.63
45493,Sesame Seed,164.1,371.56,India,A,Completed,2024-05-19,2024-06-27,60973.0
45494,Soya Beans,115.86,727.68,Netherlands,A,Completed,2023-03-28,2023-05-04,84309.0
45495,Sesame Seed,199.29,2375.52,UAE,A,Pending,2025-02-28,,473417.38
45496,Cassia Tora,139.27,1206.38,China,B,Completed,2022-10-23,2022-11-13,168012.54
45497,Cassia Tora,146.19,1192.76,UAE,A,Completed,2021-08-20,2021-09-21,174369.58
45498,Sesame Seed,199.56,1503.96,China,B,Pending,2022-08-23,,300130.26
45499,Sesame Seed,47.6,1425.04,India,B,Completed,2023-07-09,2023-07-30,67831.9
45500,Sesame Seed,129.69,1582.13,UAE,B,Completed,2024-03-17,2024-04-16,205186.44
45501,Hibiscus,177.71,1396.24,India,B,Completed,2024-05-15,2024-06-14,248125.81
45502,Soya Beans,193.62,949.39,Vietnam,A,Completed,2021-12-26,2021-12-30,183820.89
45503,Sesame Seed,89.85,462.58,Netherlands,B,Completed,2024-12-13,2025-01-19,41562.81
45504,Soya Beans,86.75,1684.26,China,C,Completed,2024-12-11,2025-01-11,146109.56
45505,Cassia Tora,19.85,744.97,India,B,Completed,2023-05-22,2023-06-19,14787.65
45506,Soya Beans,180.95,1624.93,UAE,A,Cancelled,2025-04-26,,294031.08
45507,Sesame Seed,187.42,1794.05,China,A,Completed,2024-04-20,2024-05-18,336240.85
45508,Cassia Tora,177.02,1107.53,India,C,Completed,2022-07-10,2022-07-27,196054.96
45509,Sesame Seed,45.85,1597.26,India,B,Completed,2024-05-18,2024-06-15,73234.37
45510,Soya Beans,61.04,701.63,India,C,Completed,2021-09-07,2021-10-02,42827.5
45511,Soya Beans,189.73,638.38,China,A,Completed,2025-03-16,2025-04-19,121119.84
45512,Hibiscus,123.23,590.08,UAE,A,Completed,2022-08-19,2022-09-12,72715.56
45513,Soya Beans,126.84,389.1,Vietnam,A,Pending,2021-05-19,,49353.44
45514,Cassia Tora,83.98,1615.34,India,A,Cancelled,2023-09-17,,135656.25
45515,Sesame Seed,123.43,782.06,China,B,Pending,2024-06-08,,96529.67
45516,Soya Beans,32.94,450.98,Vietnam,B,Cancelled,2023-06-29,,14855.28
45517,Sesame Seed,189.92,1838.83,Turkey,A,Completed,2021-01-12,2021-01-28,349230.59
45518,Hibiscus,189.16,619.62,UAE,A,Completed,2023-09-07,2023-10-03,117207.32
45519,Sesame Seed,171.57,1627.06,Turkey,A,Completed,2021-09-30,2021-11-07,279154.68
45520,Sesame Seed,51.94,1520.32,UAE,B,Completed,2022-05-03,2022-06-15,78965.42
45521,Soya Beans,175.33,1953.35,UAE,B,Completed,2024-01-19,2024-02-15,342480.86
45522,Soya Beans,140.32,2027.44,China,A,Completed,2023-11-15,2023-12-11,284490.38
45523,Sesame Seed,50.0,1248.71,Vietnam,B,Completed,2022-06-22,2022-07-21,62435.5
45524,Hibiscus,167.23,1472.12,Vietnam,B,Completed,2023-09-12,2023-10-21,246182.63
45525,Cassia Tora,19.1,1008.43,Vietnam,C,Completed,2025-05-15,2025-05-18,19261.01
45526,Cassia Tora,143.7,382.86,India,A,Completed,2023-12-20,2024-01-15,55016.98
45527,Cassia Tora,199.49,324.69,Turkey,A,Completed,2024-04-09,2024-04-27,64772.41
45528,Cassia Tora,86.79,2056.52,Turkey,A,Completed,2022-08-11,2022-09-15,178485.37
45529,Sesame Seed,124.7,593.64,Vietnam,A,Pending,2023-02-27,,74026.91
45530,Sesame Seed,44.08,1679.41,Vietnam,A,Completed,2025-01-10,2025-02-12,74028.39
45531,Sesame Seed,93.84,997.07,India,A,Completed,2023-07-10,2023-08-20,93565.05
45532,Sesame Seed,22.54,1572.5,UAE,B,Completed,2023-10-31,2023-11-23,35444.15
45533,Hibiscus,139.38,580.19,India,B,Pending,2021-08-31,,80866.88
45534,Sesame Seed,154.78,1519.7,Netherlands,B,Completed,2024-04-16,2024-05-03,235219.17
45535,Sesame Seed,118.08,363.77,UAE,A,Completed,2023-03-09,2023-04-05,42953.96
45536,Sesame Seed,148.48,1571.12,Netherlands,A,Completed,2021-09-14,2021-10-13,233279.9
45537,Soya Beans,138.28,1034.86,India,A,Completed,2021-11-06,2021-12-16,143100.44
45538,Cassia Tora,184.66,869.03,Netherlands,A,Completed,2022-05-31,2022-07-02,160475.08
45539,Soya Beans,96.23,1662.45,Turkey,B,Completed,2024-05-23,2024-07-06,159977.56
45540,Hibiscus,108.15,1955.09,India,B,Completed,2023-11-20,2023-12-25,211442.98
45541,Hibiscus,75.06,1807.25,Vietnam,C,Completed,2024-10-01,2024-10-31,135652.18
45542,Cassia Tora,71.21,2283.14,Turkey,B,Completed,2023-12-25,2024-02-04,162582.4
45543,Cassia Tora,163.73,430.53,Netherlands,C,Completed,2022-09-28,2022-11-01,70490.68
45544,Sesame Seed,185.84,1080.28,Netherlands,A,Pending,2023-03-08,,200759.24
45545,Cassia Tora,62.64,2378.61,Vietnam,A,Completed,2024-03-22,2024-04-21,148996.13
45546,Hibiscus,84.45,1481.51,Turkey,A,Completed,2021-02-09,2021-03-14,125113.52
45547,Sesame Seed,71.11,2491.97,Vietnam,C,Completed,2023-11-16,2023-12-05,177203.99
45548,Hibiscus,171.08,2085.9,Vietnam,B,Completed,2024-07-20,2024-08-12,356855.77
45549,Soya Beans,189.61,1003.91,India,B,Completed,2024-03-28,2024-05-02,190351.38
45550,Sesame Seed,180.5,1662.17,Vietnam,A,Completed,2022-08-04,2022-09-10,300021.68
45551,Sesame Seed,3.63,449.7,UAE,B,Completed,2021-01-01,2021-02-13,1632.41
45552,Soya Beans,35.37,974.31,Vietnam,A,Completed,2021-03-20,2021-03-31,34461.34
45553,Hibiscus,179.14,2260.91,UAE,B,Cancelled,2024-06-05,,405019.42
45554,Cassia Tora,105.52,2104.44,India,B,Completed,2024-09-12,2024-09-23,222060.51
45555,Sesame Seed,76.12,2395.91,UAE,A,Completed,2025-05-01,2025-06-13,182376.67
45556,Cassia Tora,81.98,1862.1,Vietnam,B,Completed,2022-09-12,2022-10-18,152654.96
45557,Soya Beans,165.0,2267.39,China,A,Completed,2022-05-16,2022-06-08,374119.35
45558,Hibiscus,162.63,1065.93,India,A,Pending,2025-02-07,,173352.2
45559,Hibiscus,165.8,608.54,China,C,Completed,2024-10-10,2024-11-15,100895.93
45560,Hibiscus,169.72,1812.17,India,A,Completed,2024-02-22,2024-03-07,307561.49
45561,Cassia Tora,14.82,1416.28,Netherlands,C,Completed,2023-09-05,2023-09-27,20989.27
45562,Cassia Tora,151.53,2137.71,Vietnam,A,Completed,2024-12-18,2024-12-31,323927.2
45563,Cassia Tora,122.57,1160.05,India,A,Pending,2024-06-29,,142187.33
45564,Cassia Tora,51.49,1908.86,Turkey,C,Completed,2025-03-18,2025-04-28,98287.2
45565,Sesame Seed,118.92,2476.86,China,A,Completed,2025-03-11,2025-04-02,294548.19
45566,Cassia Tora,137.09,380.01,UAE,A,Completed,2022-05-01,2022-05-26,52095.57
45567,Soya Beans,114.65,2130.35,Vietnam,C,Completed,2022-04-23,2022-06-04,244244.63
45568,Sesame Seed,71.16,2030.53,Netherlands,A,Completed,2021-11-29,2021-12-20,144492.51
45569,Hibiscus,49.66,715.1,China,A,Completed,2024-06-09,2024-06-26,35511.87
45570,Cassia Tora,18.18,841.61,Netherlands,A,Completed,2025-04-15,2025-04-24,15300.47
45571,Cassia Tora,12.32,2496.71,UAE,A,Completed,2021-01-30,2021-03-05,30759.47
45572,Sesame Seed,71.13,1638.84,India,A,Cancelled,2022-12-28,,116570.69
45573,Hibiscus,48.07,438.5,China,A,Completed,2021-06-22,2021-07-25,21078.7
45574,Hibiscus,99.44,311.91,Netherlands,B,Completed,2023-03-03,2023-03-13,31016.33
45575,Soya Beans,113.17,2281.8,Netherlands,A,Pending,2022-04-13,,258231.31
45576,Sesame Seed,76.55,943.06,Netherlands,A,Completed,2025-02-08,2025-03-05,72191.24
45577,Soya Beans,76.65,1377.09,UAE,A,Completed,2022-12-24,2023-01-28,105553.95
45578,Sesame Seed,149.93,968.52,Vietnam,B,Completed,2024-09-02,2024-10-16,145210.2
45579,Sesame Seed,2.18,1324.51,Turkey,A,Completed,2022-02-01,2022-03-03,2887.43
45580,Sesame Seed,199.56,1506.06,Vietnam,C,Completed,2021-05-05,2021-05-24,300549.33
45581,Hibiscus,88.75,1978.17,UAE,A,Completed,2024-01-09,2024-02-20,175562.59
45582,Soya Beans,117.86,1123.8,Netherlands,B,Completed,2022-11-27,2022-12-28,132451.07
45583,Soya Beans,49.5,1767.91,Netherlands,B,Completed,2022-06-11,2022-06-25,87511.54
45584,Cassia Tora,42.73,732.41,Vietnam,C,Completed,2025-03-27,2025-04-28,31295.88
45585,Soya Beans,134.89,795.56,Vietnam,A,Completed,2024-11-20,2024-12-10,107313.09
45586,Cassia Tora,194.57,1948.79,Netherlands,B,Completed,2024-01-18,2024-02-05,379176.07
45587,Cassia Tora,181.77,2494.37,Turkey,A,Completed,2023-10-24,2023-10-31,453401.63
45588,Hibiscus,186.43,975.8,Netherlands,A,Completed,2022-06-20,2022-07-18,181918.39
45589,Cassia Tora,102.12,845.56,India,A,Completed,2022-08-24,2022-09-22,86348.59
45590,Sesame Seed,72.43,1672.0,India,A,Completed,2025-03-25,2025-05-06,121102.96
45591,Sesame Seed,153.41,1679.23,China,A,Cancelled,2023-09-15,,257610.67
45592,Hibiscus,108.9,2245.56,Vietnam,B,Completed,2025-05-01,2025-06-09,244541.48
45593,Sesame Seed,162.81,829.23,Vietnam,A,Completed,2022-08-29,2022-09-04,135006.94
45594,Sesame Seed,140.09,1898.04,China,A,Completed,2023-12-31,2024-01-30,265896.42
45595,Soya Beans,73.39,1088.09,Turkey,C,Completed,2022-12-01,2022-12-08,79854.93
45596,Hibiscus,14.61,1493.28,India,A,Completed,2021-05-19,2021-05-24,21816.82
45597,Sesame Seed,59.67,1090.4,Vietnam,A,Completed,2021-01-10,2021-01-19,65064.17
45598,Hibiscus,166.3,1872.97,UAE,B,Completed,2025-03-19,2025-03-31,311474.91
45599,Hibiscus,92.82,1825.91,Netherlands,A,Cancelled,2025-04-04,,169480.97
45600,Sesame Seed,164.47,1863.81,Turkey,B,Completed,2021-05-10,2021-06-12,306540.83
45601,Sesame Seed,139.86,738.6,China,B,Pending,2022-02-05,,103300.6
45602,Cassia Tora,62.48,1029.27,China,A,Completed,2024-05-29,2024-07-10,64308.79
45603,Hibiscus,88.79,2179.56,UAE,C,Completed,2022-10-04,2022-10-21,193523.13
45604,Hibiscus,131.7,899.03,China,A,Completed,2022-03-13,2022-04-04,118402.25
45605,Sesame Seed,175.55,1769.24,UAE,C,Pending,2024-11-24,,310590.08
45606,Cassia Tora,8.85,1622.7,Vietnam,C,Completed,2024-02-11,2024-02-27,14360.9
45607,Soya Beans,198.43,1714.66,India,A,Completed,2025-01-15,2025-02-09,340239.98
45608,Sesame Seed,82.09,2467.29,UAE,B,Completed,2025-04-28,2025-05-09,202539.84
45609,Cassia Tora,26.87,1604.71,China,A,Completed,2024-05-26,2024-06-16,43118.56
45610,Hibiscus,66.92,2147.82,Vietnam,A,Completed,2021-02-27,2021-04-12,143732.11
45611,Hibiscus,159.35,1770.31,India,C,Completed,2024-02-11,2024-03-11,282098.9
45612,Sesame Seed,115.28,937.18,India,B,Completed,2022-12-01,2022-12-09,108038.11
45613,Cassia Tora,23.06,560.77,Vietnam,B,Completed,2024-02-20,2024-03-27,12931.36
45614,Sesame Seed,78.27,1063.49,Turkey,A,Completed,2022-02-12,2022-03-07,83239.36
45615,Hibiscus,12.04,312.71,UAE,C,Completed,2025-01-23,2025-02-02,3765.03
45616,Cassia Tora,14.27,1897.54,UAE,B,Cancelled,2024-01-14,,27077.9
45617,Cassia Tora,44.95,487.9,Vietnam,A,Completed,2022-02-04,2022-03-01,21931.1
45618,Hibiscus,70.9,1934.54,India,B,Completed,2021-12-22,2021-12-26,137158.89
45619,Hibiscus,138.95,1851.59,Turkey,C,Completed,2021-04-09,2021-04-19,257278.43
45620,Soya Beans,4.4,1220.47,Netherlands,A,Completed,2025-03-25,2025-04-29,5370.07
45621,Soya Beans,63.74,2495.61,Turkey,C,Completed,2022-06-02,2022-06-14,159070.18
45622,Hibiscus,72.14,882.83,Turkey,A,Completed,2021-04-18,2021-04-22,63687.36
45623,Cassia Tora,62.61,2383.34,Turkey,C,Pending,2021-06-01,,149220.92
45624,Hibiscus,29.32,1420.31,Netherlands,A,Cancelled,2023-06-25,,41643.49
45625,Sesame Seed,172.31,2039.26,Netherlands,A,Completed,2023-04-30,2023-05-15,351384.89
45626,Hibiscus,64.92,1164.51,India,A,Completed,2023-01-19,2023-01-26,75599.99
45627,Cassia Tora,169.05,366.19,Vietnam,A,Completed,2021-01-27,2021-01-31,61904.42
45628,Soya Beans,38.81,2438.01,Turkey,A,Completed,2021-04-29,2021-05-18,94619.17
45629,Hibiscus,144.82,767.05,India,B,Completed,2022-12-24,2022-12-30,111084.18
45630,Soya Beans,40.91,1290.52,UAE,A,Pending,2021-04-10,,52795.17
45631,Sesame Seed,69.11,2388.28,Netherlands,B,Completed,2021-01-03,2021-01-19,165054.03
45632,Cassia Tora,135.81,1415.46,Turkey,A,Pending,2023-03-17,,192233.62
45633,Soya Beans,110.05,2210.85,China,A,Completed,2024-09-14,2024-10-14,243304.04
45634,Sesame Seed,54.08,1026.8,China,B,Pending,2025-04-02,,55529.34
45635,Cassia Tora,176.38,2130.07,India,A,Completed,2024-02-04,2024-02-24,375701.75
45636,Cassia Tora,95.03,2386.76,UAE,B,Completed,2024-06-07,2024-06-22,226813.8
45637,Soya Beans,157.9,1474.46,UAE,A,Completed,2021-10-31,2021-12-06,232817.23
45638,Soya Beans,172.56,2259.76,UAE,A,Completed,2021-06-26,2021-07-27,389944.19
45639,Soya Beans,90.54,1087.28,Vietnam,B,Completed,2021-03-25,2021-03-31,98442.33
45640,Cassia Tora,67.28,2202.46,India,B,Completed,2021-09-20,2021-10-26,148181.51
45641,Cassia Tora,111.14,894.38,Turkey,A,Completed,2024-05-04,2024-06-13,99401.39
45642,Cassia Tora,17.41,1022.04,Turkey,B,Completed,2024-06-26,2024-07-05,17793.72
45643,Soya Beans,137.07,828.16,Turkey,C,Completed,2024-11-06,2024-11-09,113515.89
45644,Soya Beans,151.11,1656.97,Netherlands,C,Completed,2022-04-03,2022-05-10,250384.74
45645,Sesame Seed,22.13,1879.88,India,B,Pending,2022-02-13,,41601.74
45646,Hibiscus,59.96,1539.55,India,C,Completed,2024-01-10,2024-02-23,92311.42
45647,Sesame Seed,153.64,376.57,Netherlands,C,Cancelled,2024-12-06,,57856.21
45648,Hibiscus,63.97,2309.55,India,A,Pending,2021-07-25,,147741.91
45649,Sesame Seed,123.21,2262.36,Turkey,B,Completed,2023-03-31,2023-05-10,278745.38
45650,Soya Beans,120.62,1218.58,Turkey,B,Completed,2023-10-12,2023-11-20,146985.12
45651,Cassia Tora,52.6,1450.16,India,B,Completed,2023-03-13,2023-04-03,76278.42
45652,Hibiscus,153.38,832.84,Netherlands,B,Pending,2023-06-14,,127741.0
45653,Cassia Tora,99.31,1327.25,Netherlands,B,Completed,2023-05-23,2023-06-18,131809.2
45654,Hibiscus,24.91,1815.78,Turkey,A,Completed,2022-01-23,2022-02-25,45231.08
45655,Cassia Tora,21.25,1600.71,China,B,Completed,2023-06-13,2023-07-24,34015.09
45656,Sesame Seed,183.55,2299.38,UAE,B,Completed,2023-02-06,2023-03-16,422051.2
45657,Cassia Tora,77.05,317.65,Vietnam,C,Completed,2024-11-23,2024-11-29,24474.93
45658,Hibiscus,111.24,2451.37,UAE,B,Pending,2023-10-29,,272690.4
45659,Soya Beans,128.53,1582.72,India,C,Completed,2025-03-21,2025-04-14,203427.0
45660,Hibiscus,145.08,1082.76,Netherlands,C,Cancelled,2022-03-26,,157086.82
45661,Cassia Tora,83.23,457.59,Turkey,A,Completed,2025-02-08,2025-03-23,38085.22
45662,Sesame Seed,98.14,2428.89,India,C,Pending,2021-12-08,,238371.26
45663,Hibiscus,146.4,2170.16,Netherlands,A,Completed,2024-01-02,2024-02-14,317711.42
45664,Sesame Seed,131.93,1435.91,Turkey,A,Pending,2023-05-10,,189439.61
45665,Soya Beans,123.91,1951.96,China,A,Completed,2021-05-01,2021-05-20,241867.36
45666,Sesame Seed,78.19,2299.98,Vietnam,A,Completed,2021-10-29,2021-11-17,179835.44
45667,Sesame Seed,193.18,1508.23,UAE,B,Cancelled,2023-08-19,,291359.87
45668,Hibiscus,37.72,1269.65,UAE,A,Completed,2023-06-03,2023-07-11,47891.2
45669,Sesame Seed,24.21,449.33,China,B,Completed,2023-05-31,2023-06-30,10878.28
45670,Sesame Seed,57.9,1938.02,UAE,A,Completed,2021-08-22,2021-09-28,112211.36
45671,Sesame Seed,51.07,1741.51,China,B,Completed,2021-03-07,2021-04-17,88938.92
45672,Cassia Tora,192.21,1822.32,Netherlands,A,Completed,2021-08-18,2021-08-23,350268.13
45673,Sesame Seed,2.67,1612.18,UAE,B,Completed,2023-07-11,2023-07-18,4304.52
45674,Sesame Seed,176.14,1135.6,Turkey,B,Completed,2025-04-16,2025-04-23,200024.58
45675,Sesame Seed,81.87,2172.44,UAE,C,Pending,2021-02-20,,177857.66
45676,Hibiscus,113.92,1835.8,Turkey,A,Completed,2022-10-21,2022-11-22,209134.34
45677,Hibiscus,139.02,1154.05,India,C,Completed,2024-09-14,2024-10-05,160436.03
45678,Sesame Seed,9.94,2045.18,China,A,Pending,2022-01-22,,20329.09
45679,Sesame Seed,103.98,2461.14,India,B,Completed,2023-11-28,2024-01-02,255909.34
45680,Cassia Tora,8.88,1199.89,Turkey,A,Pending,2023-01-23,,10655.02
45681,Sesame Seed,20.56,2489.34,Netherlands,B,Pending,2024-04-11,,51180.83
45682,Soya Beans,125.85,1809.76,India,C,Completed,2022-05-08,2022-05-12,227758.3
45683,Sesame Seed,55.7,1143.1,UAE,B,Completed,2025-01-18,2025-02-09,63670.67
45684,Hibiscus,29.3,1807.28,Turkey,B,Completed,2021-02-10,2021-03-22,52953.3
45685,Hibiscus,10.86,1057.92,Turkey,A,Pending,2023-08-04,,11489.01
45686,Sesame Seed,161.01,1393.02,Turkey,A,Completed,2024-02-27,2024-03-25,224290.15
45687,Hibiscus,127.01,2362.69,Vietnam,A,Completed,2023-12-14,2024-01-26,300085.26
45688,Cassia Tora,7.39,1148.73,India,A,Completed,2021-03-27,2021-05-02,8489.11
45689,Hibiscus,127.09,2181.71,Turkey,A,Completed,2024-07-16,2024-08-08,277273.52
45690,Soya Beans,21.53,421.88,Netherlands,C,Pending,2021-10-23,,9083.08
45691,Sesame Seed,66.16,886.1,India,C,Completed,2023-11-11,2023-12-20,58624.38
45692,Hibiscus,132.32,1151.71,Vietnam,B,Completed,2024-05-23,2024-06-17,152394.27
45693,Hibiscus,57.67,1908.49,Turkey,B,Completed,2022-03-01,2022-03-29,110062.62
45694,Sesame Seed,151.9,2285.08,India,A,Completed,2021-07-08,2021-08-01,347103.65
45695,Hibiscus,104.2,1405.2,Turkey,B,Pending,2021-06-10,,146421.84
45696,Soya Beans,50.61,2169.07,Netherlands,A,Completed,2022-12-14,2023-01-22,109776.63
45697,Sesame Seed,111.75,1598.16,Netherlands,B,Completed,2025-04-14,2025-05-17,178594.38
45698,Hibiscus,7.79,1600.94,Vietnam,A,Cancelled,2022-01-16,,12471.32
45699,Cassia Tora,88.35,2368.07,Vietnam,C,Pending,2021-09-01,,209218.98
45700,Cassia Tora,65.78,891.19,UAE,B,Pending,2021-07-02,,58622.48
45701,Sesame Seed,84.29,2004.63,Turkey,A,Completed,2022-06-28,2022-07-27,168970.26
45702,Hibiscus,122.65,645.89,Vietnam,B,Completed,2023-02-18,2023-03-12,79218.41
45703,Cassia Tora,85.33,2291.26,Vietnam,A,Completed,2023-08-06,2023-08-27,195513.22
45704,Soya Beans,111.33,1530.27,India,B,Completed,2025-04-21,2025-05-06,170364.96
45705,Hibiscus,23.17,1051.9,Netherlands,A,Completed,2021-04-03,2021-04-27,24372.52
45706,Soya Beans,62.66,380.49,China,A,Completed,2022-01-03,2022-01-19,23841.5
45707,Cassia Tora,85.11,1396.34,Turkey,A,Completed,2021-06-08,2021-07-05,118842.5
45708,Sesame Seed,11.68,2489.35,Netherlands,A,Completed,2022-02-02,2022-02-26,29075.61
45709,Soya Beans,189.75,304.99,India,B,Completed,2024-04-18,2024-05-19,57871.85
45710,Cassia Tora,181.29,1622.88,UAE,A,Completed,2022-03-14,2022-04-05,294211.92
45711,Sesame Seed,67.32,357.58,China,A,Pending,2022-01-08,,24072.29
45712,Hibiscus,125.84,1957.1,UAE,A,Pending,2021-11-02,,246281.46
45713,Cassia Tora,95.25,806.03,Turkey,B,Completed,2023-09-12,2023-09-27,76774.36
45714,Cassia Tora,112.96,579.05,India,B,Completed,2024-11-03,2024-11-09,65409.49
45715,Hibiscus,25.21,532.04,India,A,Cancelled,2024-05-26,,13412.73
45716,Hibiscus,108.98,1964.5,China,A,Cancelled,2023-09-09,,214091.21
45717,Hibiscus,51.47,334.74,China,A,Completed,2021-11-25,2022-01-04,17229.07
45718,Sesame Seed,122.6,1222.78,UAE,B,Completed,2021-12-09,2021-12-15,149912.83
45719,Sesame Seed,153.74,1145.41,Turkey,B,Pending,2022-12-25,,176095.33
45720,Hibiscus,180.5,1532.99,Netherlands,B,Completed,2024-04-01,2024-05-10,276704.7
45721,Sesame Seed,7.69,2461.28,Vietnam,B,Completed,2021-06-07,2021-06-28,18927.24
45722,Cassia Tora,105.21,942.41,Netherlands,C,Completed,2024-02-08,2024-03-22,99150.96
45723,Sesame Seed,82.22,2139.16,Turkey,A,Completed,2025-05-10,2025-05-25,175881.74
45724,Cassia Tora,45.74,2395.53,Turkey,B,Completed,2021-12-16,2021-12-29,109571.54
45725,Cassia Tora,53.53,627.58,Turkey,A,Completed,2022-12-27,2023-01-13,33594.36
45726,Sesame Seed,164.87,1532.16,Netherlands,A,Cancelled,2021-12-31,,252607.22
45727,Hibiscus,147.77,824.83,Netherlands,A,Completed,2021-01-15,2021-02-19,121885.13
45728,Soya Beans,180.74,2166.81,Netherlands,A,Pending,2021-06-02,,391629.24
45729,Soya Beans,157.19,1861.65,Netherlands,A,Completed,2022-06-16,2022-07-14,292632.76
45730,Sesame Seed,12.31,1944.61,Vietnam,A,Completed,2023-08-25,2023-09-08,23938.15
45731,Cassia Tora,23.21,1866.76,Turkey,A,Completed,2024-11-24,2024-12-20,43327.5
45732,Soya Beans,136.16,2335.09,Turkey,A,Completed,2023-12-12,2023-12-28,317945.85
45733,Cassia Tora,132.06,1737.43,India,A,Completed,2023-05-05,2023-06-04,229445.01
45734,Cassia Tora,178.56,2242.07,UAE,B,Completed,2022-04-14,2022-05-04,400344.02
45735,Cassia Tora,105.84,1646.54,China,C,Completed,2024-09-06,2024-10-08,174269.79
45736,Cassia Tora,115.61,945.44,Vietnam,B,Cancelled,2023-05-29,,109302.32
45737,Soya Beans,104.96,738.11,Netherlands,A,Completed,2022-08-19,2022-09-15,77472.03
45738,Sesame Seed,136.19,1019.12,India,B,Completed,2022-01-02,2022-02-12,138793.95
45739,Sesame Seed,79.64,1718.17,Vietnam,B,Completed,2025-02-18,2025-03-17,136835.06
45740,Cassia Tora,123.12,713.02,Netherlands,A,Completed,2022-10-03,2022-11-11,87787.02
45741,Cassia Tora,98.67,2413.15,UAE,B,Completed,2023-05-12,2023-06-19,238105.51
45742,Sesame Seed,189.24,2256.85,China,A,Completed,2023-06-13,2023-07-27,427086.29
45743,Hibiscus,84.45,1828.99,UAE,B,Completed,2023-11-06,2023-11-09,154458.21
45744,Cassia Tora,26.47,2452.87,Netherlands,C,Pending,2024-12-05,,64927.47
